Success,Timestamp,Date,Base,CurrencyName,Currency
TRUE,1630249384,29-08-2021,EUR,TJS,13.457688
TRUE,1630249384,29-08-2021,EUR,TMT,4.140185
TRUE,1630249384,29-08-2021,EUR,TND,3.290331
TRUE,1630249384,29-08-2021,EUR,TOP,2.674494
TRUE,1630249384,29-08-2021,EUR,TRY,9.853528
TRUE,1630249384,29-08-2021,EUR,TTD,8.005764
TRUE,1630249384,29-08-2021,EUR,TWD,32.896077
TRUE,1630249384,29-08-2021,EUR,TZS,2735.179892
TRUE,1630249384,29-08-2021,EUR,UAH,31.763871
TRUE,1630249384,29-08-2021,EUR,UGX,4168.233229
TRUE,1630249384,29-08-2021,EUR,USD,1.17954
TRUE,1630249384,29-08-2021,EUR,UYU,50.510088
TRUE,1630249384,29-08-2021,EUR,UZS,12550.37813
TRUE,1630249384,29-08-2021,EUR,VEF,2.52E+11
TRUE,1630249384,29-08-2021,EUR,VND,26881.71641
TRUE,1630249384,29-08-2021,EUR,VUV,130.795564
TRUE,1630249384,29-08-2021,EUR,WST,3.020524
TRUE,1630249384,29-08-2021,EUR,XAF,657.951142
TRUE,1630249384,29-08-2021,EUR,XAG,0.049106
TRUE,1630249384,29-08-2021,EUR,XAU,0.000649
TRUE,1630249384,29-08-2021,EUR,XCD,3.187766
TRUE,1630249384,29-08-2021,EUR,XDR,0.829915
TRUE,1630249384,29-08-2021,EUR,XOF,657.951142
TRUE,1630249384,29-08-2021,EUR,XPF,120.171964
TRUE,1630249384,29-08-2021,EUR,YER,295.888036
TRUE,1630249384,29-08-2021,EUR,ZAR,17.372725
TRUE,1630249384,29-08-2021,EUR,ZMK,10617.27961
TRUE,1630249384,29-08-2021,EUR,ZMW,18.841907
TRUE,1630249384,29-08-2021,EUR,ZWL,379.811397
